1,1,1358.88,568.42,101.25,238.03,0.92,-1,-1,-1
1,2,101.14,547.11,82.60,247.80,0.91,-1,-1,-1
1,3,632.81,757.15,98.59,257.12,0.91,-1,-1,-1
1,4,371.47,409.88,81.27,242.47,0.91,-1,-1,-1
1,5,545.77,142.55,56.84,186.07,0.91,-1,-1,-1
1,6,285.10,125.90,55.07,167.64,0.91,-1,-1,-1
1,7,1732.80,458.29,72.83,214.05,0.91,-1,-1,-1
1,8,795.79,147.43,56.84,174.97,0.90,-1,-1,-1
1,9,503.14,131.67,51.51,173.86,0.90,-1,-1,-1
1,10,1635.10,260.90,62.17,184.29,0.90,-1,-1,-1
1,11,1043.59,134.44,63.95,179.52,0.90,-1,-1,-1
1,12,1486.78,70.00,51.51,146.71,0.90,-1,-1,-1
1,13,703.87,-3.50,53.29,162.48,0.89,-1,-1,-1
1,14,228.26,402.11,66.17,194.73,0.89,-1,-1,-1
1,15,219.26,125.67,51.18,166.09,0.88,-1,-1,-1
1,16,355.93,104.25,52.40,175.97,0.88,-1,-1,-1
1,17,463.62,87.48,53.29,166.97,0.88,-1,-1,-1
1,18,413.66,94.09,49.96,165.70,0.88,-1,-1,-1
1,19,1102.20,209.49,60.39,180.41,0.88,-1,-1,-1
1,20,258.23,366.81,67.50,219.37,0.88,-1,-1,-1
1,21,488.49,40.02,50.63,147.82,0.87,-1,-1,-1
1,22,334.61,85.98,51.07,169.14,0.87,-1,-1,-1
1,23,1448.59,248.46,56.84,170.97,0.87,-1,-1,-1
1,24,876.17,122.90,54.62,175.52,0.87,-1,-1,-1
1,25,239.14,81.93,51.51,170.75,0.86,-1,-1,-1
1,26,1791.41,205.05,59.51,186.62,0.86,-1,-1,-1
1,27,1092.43,979.64,83.49,223.82,0.86,-1,-1,-1
1,28,1415.72,201.61,51.51,166.09,0.86,-1,-1,-1
1,29,535.56,62.12,46.18,157.26,0.85,-1,-1,-1
1,30,373.25,78.27,45.30,146.32,0.85,-1,-1,-1
1,31,210.49,98.86,41.30,171.14,0.85,-1,-1,-1
1,32,273.77,93.48,45.74,167.42,0.84,-1,-1,-1
1,33,546.22,-40.58,40.86,127.45,0.83,-1,-1,-1
1,34,905.03,125.12,53.29,170.64,0.83,-1,-1,-1
1,35,1037.37,-48.52,44.41,131.11,0.83,-1,-1,-1
1,36,1557.83,255.35,56.84,181.18,0.82,-1,-1,-1
1,37,999.18,-54.70,42.63,134.36,0.81,-1,-1,-1
1,38,754.49,-78.77,42.63,131.45,0.80,-1,-1,-1
1,39,259.79,70.00,51.51,162.03,0.79,-1,-1,-1
1,40,1207.01,-16.21,71.05,161.64,0.76,-1,-1,-1
1,41,-41.16,879.28,87.09,268.22,0.73,-1,-1,-1
1,42,1342.89,-102.92,49.74,133.81,0.70,-1,-1,-1
1,43,913.91,-98.97,37.30,105.41,0.69,-1,-1,-1
1,44,347.27,98.36,49.74,172.75,0.63,-1,-1,-1
2,1,1358.93,568.42,101.31,238.18,0.92,-1,-1,-1
2,2,101.17,547.11,82.62,247.87,0.92,-1,-1,-1
2,3,632.88,757.31,98.54,256.97,0.92,-1,-1,-1
2,4,371.49,409.85,81.27,242.47,0.93,-1,-1,-1
2,5,545.69,142.66,56.77,185.81,0.92,-1,-1,-1
2,6,285.10,125.76,55.10,167.76,0.91,-1,-1,-1
2,7,1732.74,458.37,72.78,213.89,0.91,-1,-1,-1
2,8,795.78,147.43,56.87,175.04,0.90,-1,-1,-1
2,9,503.16,131.75,51.48,173.72,0.90,-1,-1,-1
2,10,1635.13,260.90,62.11,184.10,0.90,-1,-1,-1
2,11,1043.62,134.41,64.03,179.75,0.90,-1,-1,-1
2,12,1486.76,69.94,51.54,146.77,0.89,-1,-1,-1
2,13,703.79,-3.65,53.37,162.71,0.90,-1,-1,-1
2,14,228.10,402.02,66.13,194.63,0.88,-1,-1,-1
2,15,219.33,125.79,51.14,165.95,0.89,-1,-1,-1
2,16,356.00,104.23,52.37,175.87,0.89,-1,-1,-1
2,17,463.60,87.36,53.25,166.84,0.88,-1,-1,-1
2,18,413.74,94.18,49.90,165.49,0.89,-1,-1,-1
2,19,1101.82,209.43,60.39,180.40,0.87,-1,-1,-1
2,20,257.97,366.77,67.52,219.45,0.88,-1,-1,-1
2,21,488.46,40.05,50.69,148.00,0.87,-1,-1,-1
2,22,334.51,85.78,51.23,169.67,0.87,-1,-1,-1
2,23,1448.40,248.35,56.90,171.16,0.88,-1,-1,-1
2,24,876.14,122.97,54.60,175.45,0.86,-1,-1,-1
2,25,238.94,81.71,51.84,171.84,0.86,-1,-1,-1
2,26,1791.51,205.16,59.47,186.50,0.86,-1,-1,-1
2,27,1092.55,979.56,83.71,224.43,0.85,-1,-1,-1
2,28,1415.75,201.55,51.47,165.93,0.85,-1,-1,-1
2,29,535.52,61.98,46.27,157.53,0.86,-1,-1,-1
