1,1,632.48,761.40,96.52,245.70,0.94,-1,-1,-1
1,2,102.60,547.76,80.32,249.41,0.94,-1,-1,-1
1,3,287.55,122.34,53.32,170.44,0.94,-1,-1,-1
1,4,227.14,400.95,64.12,195.08,0.93,-1,-1,-1
1,5,1360.80,567.00,102.60,240.98,0.93,-1,-1,-1
1,6,1733.40,457.65,72.90,212.62,0.93,-1,-1,-1
1,7,372.94,409.73,80.33,241.65,0.93,-1,-1,-1
1,8,1637.55,261.90,59.40,184.28,0.93,-1,-1,-1
1,9,796.50,146.05,58.05,174.23,0.93,-1,-1,-1
1,10,704.03,-3.54,52.65,161.49,0.92,-1,-1,-1
1,11,412.09,90.45,51.30,170.44,0.92,-1,-1,-1
1,12,1489.05,68.64,51.30,145.84,0.92,-1,-1,-1
1,13,462.71,85.13,51.30,169.34,0.92,-1,-1,-1
1,14,223.59,126.23,48.60,166.73,0.92,-1,-1,-1
1,15,357.08,103.36,51.98,178.45,0.91,-1,-1,-1
1,16,209.25,97.62,39.49,174.07,0.91,-1,-1,-1
1,17,1044.90,132.89,63.45,179.63,0.91,-1,-1,-1
1,18,273.88,93.40,48.94,172.88,0.91,-1,-1,-1
1,19,505.24,132.38,51.30,173.05,0.91,-1,-1,-1
1,20,543.38,143.69,58.05,184.70,0.90,-1,-1,-1
1,21,259.71,365.18,63.79,220.73,0.89,-1,-1,-1
1,22,1556.55,254.48,59.40,189.68,0.89,-1,-1,-1
1,23,488.70,40.84,51.97,158.12,0.89,-1,-1,-1
1,24,335.98,86.99,47.42,170.86,0.89,-1,-1,-1
1,25,548.10,-43.96,43.20,132.38,0.89,-1,-1,-1
1,26,1451.25,247.56,54.00,172.63,0.89,-1,-1,-1
1,27,1790.10,204.36,62.10,186.47,0.89,-1,-1,-1
1,28,539.66,62.52,43.88,161.58,0.89,-1,-1,-1
1,29,240.81,80.92,55.69,176.26,0.88,-1,-1,-1
1,30,875.48,122.43,56.70,176.93,0.88,-1,-1,-1
1,31,1103.62,209.93,59.40,180.56,0.88,-1,-1,-1
1,32,1038.83,-40.67,43.20,122.60,0.88,-1,-1,-1
1,33,908.55,127.32,52.65,162.25,0.87,-1,-1,-1
1,34,259.88,69.27,51.98,169.34,0.87,-1,-1,-1
1,35,1417.50,198.45,48.60,175.50,0.87,-1,-1,-1
1,36,757.35,-83.49,41.85,135.25,0.86,-1,-1,-1
1,37,373.61,75.90,48.60,156.47,0.86,-1,-1,-1
1,38,1001.70,-44.63,40.50,121.50,0.83,-1,-1,-1
1,39,1094.85,978.75,81.00,229.50,0.82,-1,-1,-1
